video,arm,budget_pct,seed,n_frames,n_shots,n_windows,n_gold,n_admitted,M1,M2,M3,note
Arson009,E_action_topk,10.5,,743,27,1,96,78,1.0,0.34375,0.4230769230769231,R0 codec anchor at matched budget
Arson009,F_shot1_action,10.5,,743,27,1,96,78,1.0,0.07291666666666667,0.08974358974358974,floor=27/78 (34.6% of budget)
Arson009,G_shot2_action,10.5,,743,27,1,96,78,1.0,0.0625,0.07692307692307693,floor=54/78 (69.2% of budget)
Arson009,H_shot1_mid,10.5,,743,27,1,96,78,1.0,0.08333333333333333,0.10256410256410256,floor=27/78 (34.6% of budget)
Arson009,I_shot2_mid,10.5,,743,27,1,96,78,1.0,0.07291666666666667,0.08974358974358974,floor=54/78 (69.2% of budget)
Arson009,C_uniform,20.0,,743,27,1,96,148,1.0,0.19791666666666666,0.12837837837837837,
Arson009,D_random,20.0,0,743,27,1,96,148,1.0,0.21875,0.14189189189189189,
Arson009,D_random,20.0,1,743,27,1,96,148,1.0,0.22916666666666666,0.14864864864864866,
Arson009,D_random,20.0,2,743,27,1,96,148,1.0,0.19791666666666666,0.12837837837837837,
Arson009,D_random,20.0,3,743,27,1,96,148,1.0,0.1875,0.12162162162162163,
Arson009,D_random,20.0,4,743,27,1,96,148,1.0,0.19791666666666666,0.12837837837837837,
Arson009,E_action_topk,20.0,,743,27,1,96,148,1.0,0.34375,0.22297297297297297,R0 codec anchor at matched budget
Arson009,F_shot1_action,20.0,,743,27,1,96,148,1.0,0.13541666666666666,0.08783783783783784,floor=27/148 (18.2% of budget)
Arson009,G_shot2_action,20.0,,743,27,1,96,148,1.0,0.125,0.08108108108108109,floor=54/148 (36.5% of budget)
Arson009,H_shot1_mid,20.0,,743,27,1,96,148,1.0,0.1875,0.12162162162162163,floor=27/148 (18.2% of budget)
Arson009,I_shot2_mid,20.0,,743,27,1,96,148,1.0,0.17708333333333334,0.11486486486486487,floor=54/148 (36.5% of budget)
Arson009,C_uniform,30.0,,743,27,1,96,222,1.0,0.2916666666666667,0.12612612612612611,
Arson009,D_random,30.0,0,743,27,1,96,222,1.0,0.34375,0.14864864864864866,
Arson009,D_random,30.0,1,743,27,1,96,222,1.0,0.3229166666666667,0.13963963963963963,
Arson009,D_random,30.0,2,743,27,1,96,222,1.0,0.3229166666666667,0.13963963963963963,
Arson009,D_random,30.0,3,743,27,1,96,222,1.0,0.2916666666666667,0.12612612612612611,
Arson009,D_random,30.0,4,743,27,1,96,222,1.0,0.3541666666666667,0.15315315315315314,
Arson009,E_action_topk,30.0,,743,27,1,96,222,1.0,0.34375,0.14864864864864866,R0 codec anchor at matched budget
Arson009,F_shot1_action,30.0,,743,27,1,96,222,1.0,0.20833333333333334,0.09009009009009009,floor=27/222 (12.2% of budget)
Arson009,G_shot2_action,30.0,,743,27,1,96,222,1.0,0.19791666666666666,0.08558558558558559,floor=54/222 (24.3% of budget)
Arson009,H_shot1_mid,30.0,,743,27,1,96,222,1.0,0.2916666666666667,0.12612612612612611,floor=27/222 (12.2% of budget)
Arson009,I_shot2_mid,30.0,,743,27,1,96,222,1.0,0.2708333333333333,0.11711711711711711,floor=54/222 (24.3% of budget)
Arson010,A_production,10.6363,,3159,84,1,346,336,1.0,0.11271676300578035,0.11607142857142858,natural retention
Arson010,C_uniform,5.0,,3159,84,1,346,157,1.0,0.049132947976878616,0.10828025477707007,
Arson010,D_random,5.0,0,3159,84,1,346,157,1.0,0.057803468208092484,0.12738853503184713,
Arson010,D_random,5.0,1,3159,84,1,346,157,1.0,0.04046242774566474,0.08917197452229299,
Arson010,D_random,5.0,2,3159,84,1,346,157,1.0,0.03757225433526012,0.08280254777070063,
Arson010,D_random,5.0,3,3159,84,1,346,157,1.0,0.05202312138728324,0.11464968152866242,
Arson010,D_random,5.0,4,3159,84,1,346,157,1.0,0.05491329479768786,0.12101910828025478,
Arson010,E_action_topk,5.0,,3159,84,1,346,157,1.0,0.046242774566473986,0.10191082802547771,R0 codec anchor at matched budget
Arson010,F_shot1_action,5.0,,3159,84,1,346,157,1.0,0.05491329479768786,0.12101910828025478,floor=84/157 (53.5% of budget)
Arson010,G_shot2_action,5.0,,3159,84,1,346,157,1.0,0.05491329479768786,0.12101910828025478,floor=157/157 (100.0% of budget)
Arson010,H_shot1_mid,5.0,,3159,84,1,346,157,1.0,0.049132947976878616,0.10828025477707007,floor=84/157 (53.5% of budget)
Arson010,I_shot2_mid,5.0,,3159,84,1,346,157,1.0,0.05491329479768786,0.12101910828025478,floor=157/157 (100.0% of budget)
Arson010,C_uniform,10.0,,3159,84,1,346,315,1.0,0.10115606936416185,0.1111111111111111,
Arson010,D_random,10.0,0,3159,84,1,346,315,1.0,0.08670520231213873,0.09523809523809523,
Arson010,D_random,10.0,1,3159,84,1,346,315,1.0,0.0953757225433526,0.10476190476190476,
Arson010,D_random,10.0,2,3159,84,1,346,315,1.0,0.07803468208092486,0.08571428571428572,
Arson010,D_random,10.0,3,3159,84,1,346,315,1.0,0.10115606936416185,0.1111111111111111,
Arson010,D_random,10.0,4,3159,84,1,346,315,1.0,0.11271676300578035,0.12380952380952381,
Arson010,E_action_topk,10.0,,3159,84,1,346,315,1.0,0.049132947976878616,0.05396825396825397,R0 codec anchor at matched budget
Arson010,F_shot1_action,10.0,,3159,84,1,346,315,1.0,0.10982658959537572,0.12063492063492064,floor=84/315 (26.7% of budget)
Arson010,G_shot2_action,10.0,,3159,84,1,346,315,1.0,0.10404624277456648,0.11428571428571428,floor=168/315 (53.3% of budget)
Arson010,H_shot1_mid,10.0,,3159,84,1,346,315,1.0,0.10115606936416185,0.1111111111111111,floor=84/315 (26.7% of budget)
Arson010,I_shot2_mid,10.0,,3159,84,1,346,315,1.0,0.10115606936416185,0.1111111111111111,floor=168/315 (53.3% of budget)
Arson010,C_uniform,10.5,,3159,84,1,346,331,1.0,0.10404624277456648,0.10876132930513595,
Arson010,D_random,10.5,0,3159,84,1,346,331,1.0,0.08959537572254335,0.09365558912386707,
Arson010,D_random,10.5,1,3159,84,1,346,331,1.0,0.09248554913294797,0.09667673716012085,
Arson010,D_random,10.5,2,3159,84,1,346,331,1.0,0.08670520231213873,0.09063444108761329,
Arson010,D_random,10.5,3,3159,84,1,346,331,1.0,0.11271676300578035,0.11782477341389729,
Arson010,D_random,10.5,4,3159,84,1,346,331,1.0,0.12138728323699421,0.1268882175226586,
Arson010,E_action_topk,10.5,,3159,84,1,346,331,1.0,0.049132947976878616,0.0513595166163142,R0 codec anchor at matched budget
Arson010,F_shot1_action,10.5,,3159,84,1,346,331,1.0,0.11271676300578035,0.11782477341389729,floor=84/331 (25.4% of budget)
Arson010,G_shot2_action,10.5,,3159,84,1,346,331,1.0,0.10982658959537572,0.1148036253776435,floor=168/331 (50.8% of budget)
Arson010,H_shot1_mid,10.5,,3159,84,1,346,331,1.0,0.1069364161849711,0.11178247734138973,floor=84/331 (25.4% of budget)
Arson010,I_shot2_mid,10.5,,3159,84,1,346,331,1.0,0.10404624277456648,0.10876132930513595,floor=168/331 (50.8% of budget)
Arson010,C_uniform,20.0,,3159,84,1,346,631,1.0,0.1994219653179191,0.10935023771790808,
Arson010,D_random,20.0,0,3159,84,1,346,631,1.0,0.1907514450867052,0.1045958795562599,
Arson010,D_random,20.0,1,3159,84,1,346,631,1.0,0.17341040462427745,0.09508716323296355,
Arson010,D_random,20.0,2,3159,84,1,346,631,1.0,0.18786127167630057,0.10301109350237718,
Arson010,D_random,20.0,3,3159,84,1,346,631,1.0,0.1791907514450867,0.098256735340729,
Arson010,D_random,20.0,4,3159,84,1,346,631,1.0,0.2023121387283237,0.1109350237717908,
Arson010,E_action_topk,20.0,,3159,84,1,346,631,1.0,0.24277456647398843,0.13312202852614896,R0 codec anchor at matched budget
Arson010,F_shot1_action,20.0,,3159,84,1,346,631,1.0,0.21098265895953758,0.11568938193343899,floor=84/631 (13.3% of budget)
Arson010,G_shot2_action,20.0,,3159,84,1,346,631,1.0,0.20809248554913296,0.11410459587955626,floor=168/631 (26.6% of budget)
Arson010,H_shot1_mid,20.0,,3159,84,1,346,631,1.0,0.2023121387283237,0.1109350237717908,floor=84/631 (13.3% of budget)
Arson010,I_shot2_mid,20.0,,3159,84,1,346,631,1.0,0.2023121387283237,0.1109350237717908,floor=168/631 (26.6% of budget)
Arson010,C_uniform,30.0,,3159,84,1,346,947,1.0,0.30057803468208094,0.10982048574445617,
Arson010,D_random,30.0,0,3159,84,1,346,947,1.0,0.2947976878612717,0.10770855332629356,
Arson010,D_random,30.0,1,3159,84,1,346,947,1.0,0.34104046242774566,0.1246040126715945,
Arson010,D_random,30.0,2,3159,84,1,346,947,1.0,0.31213872832369943,0.11404435058078141,
Arson010,D_random,30.0,3,3159,84,1,346,947,1.0,0.3092485549132948,0.11298838437170011,
Arson010,D_random,30.0,4,3159,84,1,346,947,1.0,0.2630057803468208,0.09609292502639916,
Arson010,E_action_topk,30.0,,3159,84,1,346,947,1.0,0.34104046242774566,0.1246040126715945,R0 codec anchor at matched budget
Arson010,F_shot1_action,30.0,,3159,84,1,346,947,1.0,0.3179190751445087,0.11615628299894404,floor=84/947 (8.9% of budget)
Arson010,G_shot2_action,30.0,,3159,84,1,346,947,1.0,0.315028901734104,0.11510031678986272,floor=168/947 (17.7% of budget)
Arson010,H_shot1_mid,30.0,,3159,84,1,346,947,1.0,0.30346820809248554,0.11087645195353749,floor=84/947 (8.9% of budget)
Arson010,I_shot2_mid,30.0,,3159,84,1,346,947,1.0,0.30057803468208094,0.10982048574445617,floor=168/947 (17.7% of budget)
Arson011,A_production,11.1374,,1266,31,2,857,141,1.0,0.11785297549591599,0.7163120567375887,natural retention
Arson011,C_uniform,5.0,,1266,31,2,857,63,1.0,0.049008168028004666,0.6666666666666666,
Arson011,D_random,5.0,0,1266,31,2,857,63,1.0,0.046674445740956826,0.6349206349206349,
Arson011,D_random,5.0,1,1266,31,2,857,63,1.0,0.047841306884480746,0.6507936507936508,
Arson011,D_random,5.0,2,1266,31,2,857,63,1.0,0.05367561260210035,0.7301587301587301,
Arson011,D_random,5.0,3,1266,31,2,857,63,1.0,0.050175029171528586,0.6825396825396826,
Arson011,D_random,5.0,4,1266,31,2,857,63,1.0,0.050175029171528586,0.6825396825396826,
Arson011,E_action_topk,5.0,,1266,31,2,857,63,1.0,0.014002333722287048,0.19047619047619047,R0 codec anchor at matched budget
Arson011,F_shot1_action,5.0,,1266,31,2,857,63,1.0,0.056009334889148193,0.7619047619047619,floor=31/63 (49.2% of budget)
Arson011,G_shot2_action,5.0,,1266,31,2,857,63,1.0,0.056009334889148193,0.7619047619047619,floor=62/63 (98.4% of budget)
Arson011,H_shot1_mid,5.0,,1266,31,2,857,63,1.0,0.05367561260210035,0.7301587301587301,floor=31/63 (49.2% of budget)
Arson011,I_shot2_mid,5.0,,1266,31,2,857,63,1.0,0.05484247374562427,0.746031746031746,floor=62/63 (98.4% of budget)
Arson011,C_uniform,10.0,,1266,31,2,857,126,1.0,0.09918319719953325,0.6746031746031746,
Arson011,D_random,10.0,0,1266,31,2,857,126,1.0,0.09568261376896149,0.6507936507936508,
Arson011,D_random,10.0,1,1266,31,2,857,126,1.0,0.09218203033838973,0.626984126984127,
Arson011,D_random,10.0,2,1266,31,2,857,126,1.0,0.09801633605600933,0.6666666666666666,
Arson011,D_random,10.0,3,1266,31,2,857,126,1.0,0.10501750291715285,0.7142857142857143,
Arson011,D_random,10.0,4,1266,31,2,857,126,1.0,0.09918319719953325,0.6746031746031746,
Arson011,E_action_topk,10.0,,1266,31,2,857,126,1.0,0.08401400233372229,0.5714285714285714,R0 codec anchor at matched budget
Arson011,F_shot1_action,10.0,,1266,31,2,857,126,1.0,0.11318553092182031,0.7698412698412699,floor=31/126 (24.6% of budget)
Arson011,G_shot2_action,10.0,,1266,31,2,857,126,1.0,0.11435239206534423,0.7777777777777778,floor=62/126 (49.2% of budget)
Arson011,H_shot1_mid,10.0,,1266,31,2,857,126,1.0,0.10268378063010501,0.6984126984126984,floor=31/126 (24.6% of budget)
Arson011,I_shot2_mid,10.0,,1266,31,2,857,126,1.0,0.10501750291715285,0.7142857142857143,floor=62/126 (49.2% of budget)
Arson011,C_uniform,10.5,,1266,31,2,857,132,1.0,0.10385064177362893,0.6742424242424242,
Arson011,D_random,10.5,0,1266,31,2,857,132,1.0,0.10268378063010501,0.6666666666666666,
Arson011,D_random,10.5,1,1266,31,2,857,132,1.0,0.10035005834305717,0.6515151515151515,
Arson011,D_random,10.5,2,1266,31,2,857,132,1.0,0.10151691948658109,0.6590909090909091,
Arson011,D_random,10.5,3,1266,31,2,857,132,1.0,0.11318553092182031,0.7348484848484849,
Arson011,D_random,10.5,4,1266,31,2,857,132,1.0,0.10385064177362893,0.6742424242424242,
Arson011,E_action_topk,10.5,,1266,31,2,857,132,1.0,0.09101516919486581,0.5909090909090909,R0 codec anchor at matched budget
Arson011,F_shot1_action,10.5,,1266,31,2,857,132,1.0,0.11668611435239207,0.7575757575757576,floor=31/132 (23.5% of budget)
Arson011,G_shot2_action,10.5,,1266,31,2,857,132,1.0,0.12018669778296383,0.7803030303030303,floor=62/132 (47.0% of budget)
Arson011,H_shot1_mid,10.5,,1266,31,2,857,132,1.0,0.10618436406067679,0.6893939393939394,floor=31/132 (23.5% of budget)
Arson011,I_shot2_mid,10.5,,1266,31,2,857,132,1.0,0.11085180863477247,0.7196969696969697,floor=62/132 (47.0% of budget)
Arson011,C_uniform,20.0,,1266,31,2,857,253,1.0,0.19953325554259044,0.6758893280632411,
Arson011,D_random,20.0,0,1266,31,2,857,253,1.0,0.1983663943990665,0.6719367588932806,
Arson011,D_random,20.0,1,1266,31,2,857,253,1.0,0.20070011668611434,0.6798418972332015,
Arson011,D_random,20.0,2,1266,31,2,857,253,1.0,0.1866977829638273,0.6324110671936759,
Arson011,D_random,20.0,3,1266,31,2,857,253,1.0,0.1971995332555426,0.6679841897233202,
Arson011,D_random,20.0,4,1266,31,2,857,253,1.0,0.19253208868144692,0.6521739130434783,
Arson011,E_action_topk,20.0,,1266,31,2,857,253,1.0,0.19953325554259044,0.6758893280632411,R0 codec anchor at matched budget
Arson011,F_shot1_action,20.0,,1266,31,2,857,253,1.0,0.220536756126021,0.7470355731225297,floor=31/253 (12.3% of budget)
Arson011,G_shot2_action,20.0,,1266,31,2,857,253,1.0,0.22170361726954493,0.7509881422924901,floor=62/253 (24.5% of budget)
Arson011,H_shot1_mid,20.0,,1266,31,2,857,253,1.0,0.20186697782963828,0.6837944664031621,floor=31/253 (12.3% of budget)
Arson011,I_shot2_mid,20.0,,1266,31,2,857,253,1.0,0.20653442240373396,0.6996047430830039,floor=62/253 (24.5% of budget)
Arson011,C_uniform,30.0,,1266,31,2,857,379,1.0,0.29871645274212366,0.6754617414248021,
Arson011,D_random,30.0,0,1266,31,2,857,379,1.0,0.30221703617269546,0.683377308707124,
Arson011,D_random,30.0,1,1266,31,2,857,379,1.0,0.3162193698949825,0.7150395778364116,
Arson011,D_random,30.0,2,1266,31,2,857,379,1.0,0.28354725787631274,0.6411609498680739,
Arson011,D_random,30.0,3,1266,31,2,857,379,1.0,0.2928821470245041,0.662269129287599,
Arson011,D_random,30.0,4,1266,31,2,857,379,1.0,0.30221703617269546,0.683377308707124,
Arson011,E_action_topk,30.0,,1266,31,2,857,379,1.0,0.3045507584597433,0.6886543535620053,R0 codec anchor at matched budget
Arson011,F_shot1_action,30.0,,1266,31,2,857,379,1.0,0.3290548424737456,0.7440633245382586,floor=31/379 (8.2% of budget)
Arson011,G_shot2_action,30.0,,1266,31,2,857,379,1.0,0.3290548424737456,0.7440633245382586,floor=62/379 (16.4% of budget)
Arson011,H_shot1_mid,30.0,,1266,31,2,857,379,1.0,0.3033838973162194,0.6860158311345647,floor=31/379 (8.2% of budget)
Arson011,I_shot2_mid,30.0,,1266,31,2,857,379,1.0,0.3057176196032672,0.6912928759894459,floor=62/379 (16.4% of budget)
Arson016,A_production,10.4735,,1795,58,1,795,188,1.0,0.10566037735849057,0.44680851063829785,natural retention
Arson016,C_uniform,5.0,,1795,58,1,795,89,1.0,0.04905660377358491,0.43820224719101125,
Arson016,D_random,5.0,0,1795,58,1,795,89,1.0,0.052830188679245285,0.47191011235955055,
Arson016,D_random,5.0,1,1795,58,1,795,89,1.0,0.0440251572327044,0.39325842696629215,
Arson016,D_random,5.0,2,1795,58,1,795,89,1.0,0.052830188679245285,0.47191011235955055,
Arson016,D_random,5.0,3,1795,58,1,795,89,1.0,0.050314465408805034,0.449438202247191,
Arson016,D_random,5.0,4,1795,58,1,795,89,1.0,0.05408805031446541,0.48314606741573035,
Arson016,E_action_topk,5.0,,1795,58,1,795,89,1.0,0.0389937106918239,0.34831460674157305,R0 codec anchor at matched budget
Arson016,F_shot1_action,5.0,,1795,58,1,795,89,1.0,0.04654088050314465,0.4157303370786517,floor=58/89 (65.2% of budget)
Arson016,G_shot2_action,5.0,,1795,58,1,795,89,1.0,0.052830188679245285,0.47191011235955055,floor=89/89 (100.0% of budget)
Arson016,H_shot1_mid,5.0,,1795,58,1,795,89,1.0,0.04779874213836478,0.42696629213483145,floor=58/89 (65.2% of budget)
Arson016,I_shot2_mid,5.0,,1795,58,1,795,89,1.0,0.05157232704402516,0.4606741573033708,floor=89/89 (100.0% of budget)
Arson016,C_uniform,10.0,,1795,58,1,795,179,1.0,0.09937106918238994,0.441340782122905,
Arson016,D_random,10.0,0,1795,58,1,795,179,1.0,0.10817610062893082,0.48044692737430167,
Arson016,D_random,10.0,1,1795,58,1,795,179,1.0,0.10943396226415095,0.4860335195530726,
Arson016,D_random,10.0,2,1795,58,1,795,179,1.0,0.10062893081761007,0.44692737430167595,
Arson016,D_random,10.0,3,1795,58,1,795,179,1.0,0.11446540880503145,0.5083798882681564,
Arson016,D_random,10.0,4,1795,58,1,795,179,1.0,0.0930817610062893,0.4134078212290503,
Arson016,E_action_topk,10.0,,1795,58,1,795,179,1.0,0.10440251572327044,0.46368715083798884,R0 codec anchor at matched budget
Arson016,F_shot1_action,10.0,,1795,58,1,795,179,1.0,0.09685534591194969,0.4301675977653631,floor=58/179 (32.4% of budget)
Arson016,G_shot2_action,10.0,,1795,58,1,795,179,1.0,0.0930817610062893,0.4134078212290503,floor=116/179 (64.8% of budget)
Arson016,H_shot1_mid,10.0,,1795,58,1,795,179,1.0,0.09811320754716982,0.43575418994413406,floor=58/179 (32.4% of budget)
Arson016,I_shot2_mid,10.0,,1795,58,1,795,179,1.0,0.0930817610062893,0.4134078212290503,floor=116/179 (64.8% of budget)
Arson016,C_uniform,10.5,,1795,58,1,795,188,1.0,0.10440251572327044,0.44148936170212766,
Arson016,D_random,10.5,0,1795,58,1,795,188,1.0,0.1169811320754717,0.4946808510638298,
Arson016,D_random,10.5,1,1795,58,1,795,188,1.0,0.1169811320754717,0.4946808510638298,
Arson016,D_random,10.5,2,1795,58,1,795,188,1.0,0.10440251572327044,0.44148936170212766,
Arson016,D_random,10.5,3,1795,58,1,795,188,1.0,0.11572327044025157,0.48936170212765956,
Arson016,D_random,10.5,4,1795,58,1,795,188,1.0,0.09937106918238994,0.42021276595744683,
Arson016,E_action_topk,10.5,,1795,58,1,795,188,1.0,0.11320754716981132,0.4787234042553192,R0 codec anchor at matched budget
Arson016,F_shot1_action,10.5,,1795,58,1,795,188,1.0,0.10062893081761007,0.425531914893617,floor=58/188 (30.9% of budget)
Arson016,G_shot2_action,10.5,,1795,58,1,795,188,1.0,0.09811320754716982,0.4148936170212766,floor=116/188 (61.7% of budget)
Arson016,H_shot1_mid,10.5,,1795,58,1,795,188,1.0,0.10314465408805032,0.43617021276595747,floor=58/188 (30.9% of budget)
Arson016,I_shot2_mid,10.5,,1795,58,1,795,188,1.0,0.09811320754716982,0.4148936170212766,floor=116/188 (61.7% of budget)
Arson016,C_uniform,20.0,,1795,58,1,795,359,1.0,0.2,0.4428969359331476,
Arson016,D_random,20.0,0,1795,58,1,795,359,1.0,0.20125786163522014,0.4456824512534819,
Arson016,D_random,20.0,1,1795,58,1,795,359,1.0,0.22012578616352202,0.48746518105849584,
Arson016,D_random,20.0,2,1795,58,1,795,359,1.0,0.2088050314465409,0.4623955431754875,
Arson016,D_random,20.0,3,1795,58,1,795,359,1.0,0.20251572327044026,0.44846796657381616,
Arson016,D_random,20.0,4,1795,58,1,795,359,1.0,0.2037735849056604,0.45125348189415043,
Arson016,E_action_topk,20.0,,1795,58,1,795,359,1.0,0.18364779874213835,0.40668523676880225,R0 codec anchor at matched budget
Arson016,F_shot1_action,20.0,,1795,58,1,795,359,1.0,0.19245283018867926,0.42618384401114207,floor=58/359 (16.2% of budget)
Arson016,G_shot2_action,20.0,,1795,58,1,795,359,1.0,0.18867924528301888,0.4178272980501393,floor=116/359 (32.3% of budget)
Arson016,H_shot1_mid,20.0,,1795,58,1,795,359,1.0,0.19748427672955976,0.4373259052924791,floor=58/359 (16.2% of budget)
Arson016,I_shot2_mid,20.0,,1795,58,1,795,359,1.0,0.19371069182389938,0.42896935933147634,floor=116/359 (32.3% of budget)
Arson016,C_uniform,30.0,,1795,58,1,795,538,1.0,0.2993710691823899,0.4423791821561338,
Arson016,D_random,30.0,0,1795,58,1,795,538,1.0,0.3069182389937107,0.45353159851301117,
Arson016,D_random,30.0,1,1795,58,1,795,538,1.0,0.30062893081761005,0.44423791821561337,
Arson016,D_random,30.0,2,1795,58,1,795,538,1.0,0.3081761006289308,0.45539033457249073,
Arson016,D_random,30.0,3,1795,58,1,795,538,1.0,0.30566037735849055,0.4516728624535316,
Arson016,D_random,30.0,4,1795,58,1,795,538,1.0,0.3069182389937107,0.45353159851301117,
Arson016,E_action_topk,30.0,,1795,58,1,795,538,1.0,0.3031446540880503,0.4479553903345725,R0 codec anchor at matched budget
Arson016,F_shot1_action,30.0,,1795,58,1,795,538,1.0,0.28679245283018867,0.42379182156133827,floor=58/538 (10.8% of budget)
Arson016,G_shot2_action,30.0,,1795,58,1,795,538,1.0,0.28679245283018867,0.42379182156133827,floor=116/538 (21.6% of budget)
Arson016,H_shot1_mid,30.0,,1795,58,1,795,538,1.0,0.2943396226415094,0.4349442379182156,floor=58/538 (10.8% of budget)
Arson016,I_shot2_mid,30.0,,1795,58,1,795,538,1.0,0.2968553459119497,0.43866171003717475,floor=116/538 (21.6% of budget)
Arson018,A_production,10.5701,,842,22,1,331,89,1.0,0.1268882175226586,0.47191011235955055,natural retention
Arson018,C_uniform,5.0,,842,22,1,331,42,1.0,0.04833836858006042,0.38095238095238093,
Arson018,D_random,5.0,0,842,22,1,331,42,1.0,0.045317220543806644,0.35714285714285715,
Arson018,D_random,5.0,1,842,22,1,331,42,1.0,0.03927492447129909,0.30952380952380953,
Arson018,D_random,5.0,2,842,22,1,331,42,1.0,0.054380664652567974,0.42857142857142855,
Arson018,D_random,5.0,3,842,22,1,331,42,1.0,0.04833836858006042,0.38095238095238093,
Arson018,D_random,5.0,4,842,22,1,331,42,1.0,0.054380664652567974,0.42857142857142855,
Arson018,E_action_topk,5.0,,842,22,1,331,42,1.0,0.10574018126888217,0.8333333333333334,R0 codec anchor at matched budget
Arson018,F_shot1_action,5.0,,842,22,1,331,42,1.0,0.04833836858006042,0.38095238095238093,floor=22/42 (52.4% of budget)
Arson018,G_shot2_action,5.0,,842,22,1,331,42,1.0,0.04833836858006042,0.38095238095238093,floor=42/42 (100.0% of budget)
Arson018,H_shot1_mid,5.0,,842,22,1,331,42,1.0,0.04833836858006042,0.38095238095238093,floor=22/42 (52.4% of budget)
Arson018,I_shot2_mid,5.0,,842,22,1,331,42,1.0,0.045317220543806644,0.35714285714285715,floor=42/42 (100.0% of budget)
Arson018,C_uniform,10.0,,842,22,1,331,84,1.0,0.09969788519637462,0.39285714285714285,
Arson018,D_random,10.0,0,842,22,1,331,84,1.0,0.11178247734138973,0.44047619047619047,
Arson018,D_random,10.0,1,842,22,1,331,84,1.0,0.09365558912386707,0.36904761904761907,
Arson018,D_random,10.0,2,842,22,1,331,84,1.0,0.11782477341389729,0.4642857142857143,
Arson018,D_random,10.0,3,842,22,1,331,84,1.0,0.1027190332326284,0.40476190476190477,
Arson018,D_random,10.0,4,842,22,1,331,84,1.0,0.11178247734138973,0.44047619047619047,
Arson018,E_action_topk,10.0,,842,22,1,331,84,1.0,0.2326283987915408,0.9166666666666666,R0 codec anchor at matched budget
Arson018,F_shot1_action,10.0,,842,22,1,331,84,1.0,0.1148036253776435,0.4523809523809524,floor=22/84 (26.2% of budget)
Arson018,G_shot2_action,10.0,,842,22,1,331,84,1.0,0.10574018126888217,0.4166666666666667,floor=44/84 (52.4% of budget)
Arson018,H_shot1_mid,10.0,,842,22,1,331,84,1.0,0.09667673716012085,0.38095238095238093,floor=22/84 (26.2% of budget)
Arson018,I_shot2_mid,10.0,,842,22,1,331,84,1.0,0.08761329305135952,0.34523809523809523,floor=44/84 (52.4% of budget)
Arson018,C_uniform,10.5,,842,22,1,331,88,1.0,0.10574018126888217,0.3977272727272727,
Arson018,D_random,10.5,0,842,22,1,331,88,1.0,0.11178247734138973,0.42045454545454547,
Arson018,D_random,10.5,1,842,22,1,331,88,1.0,0.09667673716012085,0.36363636363636365,
Arson018,D_random,10.5,2,842,22,1,331,88,1.0,0.1268882175226586,0.4772727272727273,
Arson018,D_random,10.5,3,842,22,1,331,88,1.0,0.09969788519637462,0.375,
Arson018,D_random,10.5,4,842,22,1,331,88,1.0,0.12084592145015106,0.45454545454545453,
Arson018,E_action_topk,10.5,,842,22,1,331,88,1.0,0.24471299093655588,0.9204545454545454,R0 codec anchor at matched budget
Arson018,F_shot1_action,10.5,,842,22,1,331,88,1.0,0.11782477341389729,0.4431818181818182,floor=22/88 (25.0% of budget)
Arson018,G_shot2_action,10.5,,842,22,1,331,88,1.0,0.11178247734138973,0.42045454545454547,floor=44/88 (50.0% of budget)
Arson018,H_shot1_mid,10.5,,842,22,1,331,88,1.0,0.09969788519637462,0.375,floor=22/88 (25.0% of budget)
Arson018,I_shot2_mid,10.5,,842,22,1,331,88,1.0,0.09667673716012085,0.36363636363636365,floor=44/88 (50.0% of budget)
Arson018,C_uniform,20.0,,842,22,1,331,168,1.0,0.19939577039274925,0.39285714285714285,
Arson018,D_random,20.0,0,842,22,1,331,168,1.0,0.22356495468277945,0.44047619047619047,
Arson018,D_random,20.0,1,842,22,1,331,168,1.0,0.18731117824773413,0.36904761904761907,
Arson018,D_random,20.0,2,842,22,1,331,168,1.0,0.2175226586102719,0.42857142857142855,
Arson018,D_random,20.0,3,842,22,1,331,168,1.0,0.18731117824773413,0.36904761904761907,
Arson018,D_random,20.0,4,842,22,1,331,168,1.0,0.20241691842900303,0.39880952380952384,
Arson018,E_action_topk,20.0,,842,22,1,331,168,1.0,0.36555891238670696,0.7202380952380952,R0 codec anchor at matched budget
Arson018,F_shot1_action,20.0,,842,22,1,331,168,1.0,0.2326283987915408,0.4583333333333333,floor=22/168 (13.1% of budget)
Arson018,G_shot2_action,20.0,,842,22,1,331,168,1.0,0.22356495468277945,0.44047619047619047,floor=44/168 (26.2% of budget)
Arson018,H_shot1_mid,20.0,,842,22,1,331,168,1.0,0.1933534743202417,0.38095238095238093,floor=22/168 (13.1% of budget)
Arson018,I_shot2_mid,20.0,,842,22,1,331,168,1.0,0.19637462235649547,0.3869047619047619,floor=44/168 (26.2% of budget)
Arson018,C_uniform,30.0,,842,22,1,331,252,1.0,0.2990936555891239,0.39285714285714285,
Arson018,D_random,30.0,0,842,22,1,331,252,1.0,0.2990936555891239,0.39285714285714285,
Arson018,D_random,30.0,1,842,22,1,331,252,1.0,0.3202416918429003,0.42063492063492064,
Arson018,D_random,30.0,2,842,22,1,331,252,1.0,0.2990936555891239,0.39285714285714285,
Arson018,D_random,30.0,3,842,22,1,331,252,1.0,0.3021148036253776,0.3968253968253968,
