video_id,qid,question_type,question_family,gold_span_length_s,span_bucket,survived,total_frames,survivor_count,retention_pct
5235909148,6,CW,causal,2.1,short,True,354,48,13.559
6244675392,7,TC,temporal,8.8,long,True,900,120,13.333
6413546609,4,TC,temporal,1.1,short,True,1415,190,13.428
5433090067,4,CH,causal,7.7,long,True,607,90,14.827
5229476012,0,CW,causal,3.7,long,True,810,108,13.333
7416295940,11,CW,causal,3.0,long,True,2388,351,14.698
5296635780,4,TN,temporal,4.4,long,True,652,88,13.497
5679866364,4,TN,temporal,4.8,long,True,750,100,13.333
4603484665,6,CH,causal,13.3,long,True,1045,140,13.397
5498331490,7,TC,temporal,25.9,long,True,2160,288,13.333
8811725760,9,CW,causal,5.5,long,True,631,66,10.46
3851913128,1,CW,causal,8.2,long,True,2235,299,13.378
5987365500,2,CW,causal,5.0,long,True,714,96,13.445
2726497009,7,CH,causal,12.6,long,True,1575,211,13.397
7786283208,8,TN,temporal,2.4,short,True,636,86,13.522
3711681535,2,CW,causal,2.1,short,True,1070,144,13.458
5854324479,4,CW,causal,4.9,long,True,519,70,13.487
7288107396,6,CW,causal,3.6,long,True,507,68,13.412
4199369046,3,CW,causal,33.2,long,True,1717,230,13.395
3508459605,3,CW,causal,3.2,long,True,2609,348,13.338
8224492254,9,TN,temporal,2.1,short,True,972,131,13.477
3303565503,9,TC,temporal,9.2,long,True,1115,150,13.453
7149153537,8,TC,temporal,7.1,long,True,1384,186,13.439
3821781616,3,CW,causal,4.4,long,True,745,100,13.423
2435100235,4,CW,causal,7.2,long,True,1906,256,13.431
6239210933,4,CH,causal,3.7,long,True,1030,138,13.398
5406108447,6,TN,temporal,4.7,long,True,1337,179,13.388
6143391925,2,CW,causal,2.3,short,True,1206,162,13.433
6690256857,1,CW,causal,5.3,long,True,344,47,13.663
4978714491,4,CH,causal,2.8,long,True,1200,160,13.333
3218498932,2,CW,causal,9.3,long,True,892,120,13.453
5173770364,5,TC,temporal,6.3,long,True,2388,320,13.4
12392885583,0,CW,causal,6.3,long,True,929,110,11.841
7114553643,4,TN,temporal,18.6,long,True,1974,264,13.374
7308042410,1,CW,causal,12.3,long,True,1019,137,13.445
6233408665,3,CW,causal,1.2,short,True,2246,300,13.357
4485498145,6,TN,temporal,1.9,short,True,496,67,13.508
3121571439,5,TC,temporal,1.7,short,True,1212,163,13.449
6300775954,8,TN,temporal,3.2,long,True,1734,232,13.379
7223854838,8,CW,causal,4.7,long,True,413,56,13.559
8330342965,6,TC,temporal,4.6,long,True,1313,176,13.404
7786283208,4,TN,temporal,2.1,short,True,636,86,13.522
2599937944,1,CW,causal,8.3,long,True,449,62,13.808
4217422838,8,TN,temporal,13.2,long,True,1261,169,13.402
5875242364,0,TC,temporal,7.1,long,True,427,59,13.817
4333544549,4,CH,causal,3.4,long,True,1065,143,13.427
3164519967,0,CW,causal,4.5,long,True,1090,146,13.394
5205081904,7,TN,temporal,2.5,short,True,623,84,13.483
4674481985,9,TC,temporal,5.8,long,True,734,99,13.488
5623068492,1,CW,causal,11.1,long,True,2375,319,13.432
5681946487,7,CH,causal,4.6,long,True,848,114,13.443
4388652400,0,CW,causal,5.7,long,True,1785,239,13.389
2623954636,3,CW,causal,3.8,long,True,931,127,13.641
6762389913,0,CW,causal,19.8,long,True,1371,183,13.348
5349969207,7,CH,causal,13.7,long,True,1193,160,13.412
9612838272,6,TN,temporal,5.5,long,True,453,54,11.921
3814690167,8,TC,temporal,13.8,long,True,453,62,13.687
4249756405,8,CH,causal,6.7,long,True,774,104,13.437
5858985747,6,TN,temporal,2.0,short,True,349,47,13.467
3830567237,3,CW,causal,11.2,long,True,716,96,13.408
11966080214,7,CW,causal,4.7,long,True,1531,198,12.933
3063380173,7,TC,temporal,1.5,short,True,515,71,13.786
6896884547,0,CW,causal,44.0,long,True,1440,192,13.333
4707679105,10,TN,temporal,1.1,short,True,965,130,13.472
3429509208,1,CW,causal,8.6,long,True,374,51,13.636
5521781780,6,TC,temporal,4.5,long,True,2697,361,13.385
4970148391,4,TC,temporal,0.9,short,True,732,99,13.525
6727904179,6,TN,temporal,2.0,short,True,962,130,13.514
4419096437,0,CW,causal,7.7,long,True,1584,212,13.384
9217939684,7,TC,temporal,3.2,long,True,1660,175,10.542
7987845241,6,TC,temporal,2.4,short,True,1511,202,13.369
2735019707,4,CW,causal,6.0,long,True,583,79,13.551
8604794910,0,TN,temporal,5.2,long,True,405,55,13.58
3524939594,3,CW,causal,3.4,long,True,436,59,13.532
5504913999,4,CH,causal,21.9,long,True,1475,199,13.492
10082798964,7,TN,temporal,6.4,long,True,345,42,12.174
2782658657,5,TN,temporal,2.0,short,True,787,106,13.469
4127497265,7,TN,temporal,8.0,long,True,895,120,13.408
8428551576,3,CW,causal,15.0,long,True,2688,359,13.356
8493226484,2,CW,causal,2.8,long,True,968,134,13.843
4103088549,3,CW,causal,3.9,long,True,485,67,13.814
5549243726,0,CW,causal,2.9,long,True,527,71,13.472
4942054721,4,TC,temporal,6.1,long,True,645,87,13.488
3303565503,5,CW,causal,10.4,long,True,1115,150,13.453
2697261300,2,CW,causal,5.2,long,True,1392,187,13.434
8387356484,1,TC,temporal,20.5,long,True,1022,138,13.503
4138579400,3,CH,causal,20.6,long,True,601,81,13.478
5940941487,4,TN,temporal,2.1,short,True,838,115,13.723
4092992100,6,CH,causal,5.9,long,True,461,62,13.449
4420239986,2,CW,causal,4.2,long,True,669,90,13.453
6037747123,3,TC,temporal,11.1,long,True,919,123,13.384
11244289523,3,CW,causal,4.6,long,True,552,70,12.681
5133787349,5,TC,temporal,2.9,long,True,363,50,13.774
7331927796,4,CW,causal,1.2,short,True,519,70,13.487
5913180144,5,TC,temporal,12.2,long,True,1191,159,13.35
4584426085,8,TP,temporal,10.7,long,True,2697,360,13.348
8811725760,1,CH,causal,6.7,long,True,631,66,10.46
2877270840,4,CW,causal,6.6,long,True,780,104,13.333
6988748711,0,CW,causal,2.9,long,True,1512,203,13.426
5662041273,1,CW,causal,11.2,long,True,2697,361,13.385
2454242177,2,CH,causal,38.1,long,True,1574,212,13.469
6297019062,6,TC,temporal,12.9,long,True,1746,234,13.402
8428551576,7,CH,causal,3.7,long,True,2688,359,13.356
4949582792,2,CW,causal,2.1,short,True,2639,353,13.376
3261079025,0,CW,causal,6.8,long,True,553,75,13.562
6097994550,2,CW,causal,1.2,short,True,526,71,13.498
8107573462,6,CW,causal,1.7,short,True,406,55,13.547
8388104887,2,TN,temporal,3.1,long,True,1233,178,14.436
6168716346,7,TN,temporal,8.3,long,True,949,127,13.383
8107573462,5,CW,causal,0.9,short,True,406,55,13.547
8330342965,1,CW,causal,10.3,long,True,1313,176,13.404
4272084125,9,CW,causal,5.3,long,True,732,99,13.525
6143391925,10,CH,causal,8.8,long,True,1206,162,13.433
7453733046,3,TN,temporal,1.9,short,True,992,134,13.508
7533369046,2,TN,temporal,1.7,short,True,803,108,13.45
3943634344,3,TN,temporal,2.6,long,True,629,84,13.355
4612723694,7,CH,causal,8.3,long,True,1681,225,13.385
3046900922,7,TN,temporal,4.9,long,True,539,72,13.358
4516967897,4,TP,temporal,12.5,long,True,2036,272,13.36
5533380417,3,TN,temporal,2.9,long,True,403,56,13.896
5561024834,7,TN,temporal,7.3,long,True,947,127,13.411
7492398760,7,CW,causal,9.6,long,True,2697,361,13.385
6168716346,9,TN,temporal,3.6,long,True,949,127,13.383
6168295272,10,TC,temporal,2.4,short,True,446,60,13.453
2793260225,7,CH,causal,4.2,long,True,558,77,13.799
6233408665,4,TC,temporal,29.2,long,True,2246,300,13.357
4688219212,8,TN,temporal,4.3,long,True,959,128,13.347
2604394962,3,CW,causal,3.2,long,True,1078,144,13.358
4146348376,3,TN,temporal,7.3,long,True,1585,212,13.375
8313365386,1,TN,temporal,4.5,long,True,318,43,13.522
9917882506,3,TP,temporal,3.5,long,True,974,115,11.807
8224492254,2,CW,causal,8.8,long,True,972,131,13.477
3026084730,5,CW,causal,4.0,long,True,2205,295,13.379
2717347132,1,TC,temporal,5.1,long,True,818,110,13.447
2584172238,3,TN,temporal,8.8,long,True,719,96,13.352
4518113460,0,CW,causal,10.6,long,True,1867,250,13.39
3943634344,7,CH,causal,2.1,short,True,629,84,13.355
6239210933,3,CW,causal,7.6,long,True,1030,138,13.398
4707679105,4,TN,temporal,3.6,long,True,965,130,13.472
4970148391,5,TN,temporal,0.9,short,True,732,99,13.525
2726497009,0,CW,causal,7.7,long,True,1575,211,13.397
10042935613,5,TN,temporal,3.5,long,True,1710,200,11.696
4189100053,7,CH,causal,5.2,long,True,874,118,13.501
2454242177,3,TN,temporal,13.6,long,True,1574,212,13.469
5833145209,1,CW,causal,10.7,long,True,510,68,13.333
4955723618,7,CW,causal,2.4,short,True,1831,245,13.381
2495861393,8,TN,temporal,2.8,long,True,1499,201,13.409
3233088823,3,CH,causal,12.0,long,True,462,63,13.636
6291413193,7,TN,temporal,4.4,long,True,1980,264,13.333
2854886555,6,CH,causal,1.6,short,True,480,64,13.333
3456030972,8,CH,causal,3.1,long,True,755,102,13.51
2567843468,10,CW,causal,1.4,short,True,572,78,13.636
3155382178,10,TN,temporal,4.0,long,True,858,115,13.403
4219909195,12,TN,temporal,4.5,long,True,1003,136,13.559
4765717907,3,CW,causal,5.4,long,True,1180,159,13.475
3830567237,0,CW,causal,4.0,long,True,716,96,13.408
9082180631,6,TC,temporal,5.7,long,True,406,43,10.591
4010069381,3,CW,causal,8.2,long,True,369,50,13.55
7988210561,7,CW,causal,3.8,long,True,320,43,13.438
5623068492,3,CW,causal,4.4,long,True,2375,319,13.432
3078294001,1,CW,causal,6.4,long,True,335,46,13.731
4130504920,6,CW,causal,11.7,long,True,422,58,13.744
5561024834,3,CW,causal,10.1,long,True,947,127,13.411
9408800471,4,CW,causal,7.1,long,True,1056,124,11.742
4955723618,1,TN,temporal,1.7,short,True,1831,245,13.381
4036955771,2,TC,temporal,12.9,long,True,2697,360,13.348
4485707628,3,CW,causal,4.8,long,True,1933,259,13.399
7728559968,6,CH,causal,14.6,long,True,1480,200,13.514
4244817395,9,TC,temporal,47.5,long,True,1683,226,13.428
6713120511,2,TC,temporal,6.0,long,True,1664,223,13.401
8253302563,7,TN,temporal,1.8,short,True,1056,142,13.447
4485498145,3,CW,causal,3.2,long,True,496,67,13.508
4857781123,6,TN,temporal,7.4,long,True,1101,147,13.351
2871995580,2,CW,causal,4.0,long,True,2697,361,13.385
4244817395,6,CW,causal,10.0,long,True,1683,226,13.428
4444192938,6,TC,temporal,3.0,long,True,866,116,13.395
2669452260,4,TN,temporal,1.7,short,True,456,62,13.596
2782658657,4,TC,temporal,2.8,long,True,787,106,13.469
2679130168,1,CW,causal,5.8,long,True,1504,202,13.431
5940941487,3,CH,causal,1.9,short,True,838,115,13.723
8455160795,0,TN,temporal,2.3,short,True,600,80,13.333
3375218204,9,TN,temporal,12.9,long,True,2241,299,13.342
8188651630,4,CH,causal,4.1,long,True,571,77,13.485
3218498932,4,TN,temporal,1.8,short,True,892,120,13.453
12392885583,3,CW,causal,3.7,long,True,929,110,11.841
4688219212,4,TN,temporal,6.1,long,True,959,128,13.347
6244382586,1,TC,temporal,3.5,long,True,619,83,13.409
7571121368,4,CW,causal,23.0,long,True,1690,226,13.373
4251505427,6,TN,temporal,4.5,long,True,2290,306,13.362
5349969207,2,CW,causal,3.5,long,True,1193,160,13.412
5061117640,4,TN,temporal,3.3,long,True,1587,213,13.422
4984417707,0,CW,causal,4.3,long,True,441,59,13.379
4765564263,2,CH,causal,10.5,long,True,420,56,13.333
6621511673,6,TN,temporal,7.4,long,True,2697,360,13.348
2930782930,6,CW,causal,1.3,short,True,939,126,13.419
3192668394,2,TC,temporal,24.4,long,True,2079,278,13.372
5907839036,2,CW,causal,11.4,long,True,2697,360,13.348
3198533789,4,CW,causal,2.3,short,True,690,92,13.333
8428551576,6,CW,causal,2.4,short,True,2688,359,13.356
9612838272,1,CH,causal,5.0,long,True,453,54,11.921
2434859163,6,CH,causal,4.6,long,True,615,85,13.821
4688219212,5,CH,causal,2.2,short,True,959,128,13.347
8330342965,0,CW,causal,6.6,long,True,1313,176,13.404
4674481985,5,CW,causal,4.2,long,True,734,99,13.488
8575881495,6,TN,temporal,3.8,long,True,2000,267,13.35
3063380173,6,TC,temporal,4.0,long,True,515,71,13.786
3322503255,0,CW,causal,23.9,long,True,1233,166,13.463
11566930393,5,TN,temporal,10.3,long,True,872,114,13.073
2877270840,6,TN,temporal,3.3,long,True,780,104,13.333
4103088549,2,CW,causal,10.9,long,True,485,67,13.814
7987845241,5,TN,temporal,2.8,long,True,1511,202,13.369
2871995580,0,CW,causal,2.9,long,True,2697,361,13.385
8080432373,5,CH,causal,4.4,long,True,2697,360,13.348
4671452046,3,CW,causal,12.0,long,True,1306,175,13.4
6168716346,3,CW,causal,1.5,short,True,949,127,13.383
4244817395,7,TP,temporal,4.4,long,True,1683,226,13.428
4626085492,4,CW,causal,3.2,long,True,638,86,13.48
3383804222,0,CW,causal,3.6,long,True,999,134,13.413
3508407941,1,CW,causal,9.4,long,True,513,70,13.645
6291413193,2,CW,causal,4.8,long,True,1980,264,13.333
4896969617,8,CW,causal,2.6,long,True,350,47,13.429
3372023610,4,CW,causal,2.5,short,True,1017,136,13.373
5919180502,5,TC,temporal,8.0,long,True,1379,200,14.503
4674481985,2,TN,temporal,11.8,long,True,734,99,13.488
9088819598,6,CW,causal,4.8,long,True,670,70,10.448
3462517143,4,TC,temporal,4.4,long,True,722,98,13.573
2623954636,9,TN,temporal,2.5,short,True,931,127,13.641
3218498932,5,TN,temporal,2.3,short,True,892,120,13.453
3131380536,0,CW,causal,25.7,long,True,2007,268,13.353
3263908208,3,CH,causal,11.9,long,True,300,40,13.333
8627074061,4,TN,temporal,4.0,long,True,2697,360,13.348
2834146886,7,CH,causal,4.1,long,True,1881,251,13.344
6618792571,9,CW,causal,7.3,long,True,2518,336,13.344
4333544549,7,CH,causal,25.7,long,True,1065,143,13.427
7164729910,4,CW,causal,7.5,long,True,656,88,13.415
2824317018,6,CW,causal,5.2,long,True,1606,217,13.512
6618792571,4,CW,causal,7.6,long,True,2518,336,13.344
5945172741,6,CW,causal,5.6,long,True,1593,214,13.434
6806999702,5,TC,temporal,5.0,long,True,2697,360,13.348
5521781780,1,CW,causal,4.4,long,True,2697,361,13.385
6988748711,1,CW,causal,1.0,short,True,1512,203,13.426
10607095936,4,CW,causal,4.0,long,True,1080,126,11.667
10042935613,6,TC,temporal,7.0,long,True,1710,200,11.696
2930782930,2,TN,temporal,4.2,long,True,939,126,13.419
2495861393,9,TN,temporal,8.8,long,True,1499,201,13.409
4465235803,1,CW,causal,11.4,long,True,1014,136,13.412
8318310610,5,TN,temporal,4.2,long,True,663,90,13.575
3105728894,8,TN,temporal,5.9,long,True,1512,203,13.426
5858985747,5,TN,temporal,2.5,short,True,349,47,13.467
7536230796,4,TN,temporal,4.3,long,True,1773,240,13.536
3821781616,0,TN,temporal,2.7,long,True,745,100,13.423
3375218204,8,TN,temporal,6.5,long,True,2241,299,13.342
5064681723,2,CH,causal,1.2,short,True,602,82,13.621
2535384528,1,CW,causal,2.4,short,True,378,51,13.492
7605329840,0,TC,temporal,2.6,long,True,635,86,13.543
5875535585,1,TC,temporal,74.0,long,True,2291,306,13.357
4094488636,2,CH,causal,5.1,long,True,810,108,13.333
6642268693,6,CW,causal,1.6,short,True,1143,154,13.473
6806999702,0,CW,causal,10.5,long,True,2697,360,13.348
4485498145,4,TN,temporal,2.3,short,True,496,67,13.508
5623068492,7,TN,temporal,12.0,long,True,2375,319,13.432
4970148391,8,CH,causal,3.4,long,True,732,99,13.525
5328004991,5,TC,temporal,21.7,long,True,788,106,13.452
6168295272,2,TC,temporal,3.5,long,True,446,60,13.453
5635265624,8,TC,temporal,5.7,long,True,584,79,13.527
8253302563,3,CW,causal,7.7,long,True,1056,142,13.447
3380344744,2,CW,causal,21.3,long,True,1485,199,13.401
8225502382,2,CW,causal,3.8,long,True,1468,196,13.351
6277800530,1,CW,causal,20.9,long,True,876,119,13.584
3131380536,2,CW,causal,20.4,long,True,2007,268,13.353
7059877301,8,CW,causal,3.1,long,True,918,123,13.399
5138093706,4,CW,causal,1.5,short,True,931,125,13.426
5328616848,3,CW,causal,3.5,long,True,446,60,13.453
4444192938,4,CW,causal,1.9,short,True,866,116,13.395
3763643225,1,CH,causal,5.1,long,True,1073,144,13.42
4092992100,7,TN,temporal,5.7,long,True,461,62,13.449
6786501294,3,CW,causal,1.7,short,True,1806,242,13.4
4949582792,3,TN,temporal,1.9,short,True,2639,353,13.376
7088595057,7,CW,causal,3.2,long,True,1052,142,13.498
6239210933,2,CW,causal,4.0,long,True,1030,138,13.398
7001078933,0,TP,temporal,2.9,long,True,633,86,13.586
4516967897,2,TC,temporal,2.8,long,True,2036,272,13.36
6898821807,8,TC,temporal,4.6,long,True,585,79,13.504
6078524411,0,TN,temporal,6.5,long,True,2512,336,13.376
3851913128,5,TN,temporal,12.5,long,True,2235,299,13.378
2736413196,2,TN,temporal,12.0,long,True,1617,217,13.42
10607095936,8,CH,causal,5.2,long,True,1080,126,11.667
8740703217,0,CW,causal,12.5,long,True,602,82,13.621
8575881495,1,TN,temporal,8.9,long,True,2000,267,13.35
3155382178,4,TN,temporal,4.7,long,True,858,115,13.403
3164519967,5,TN,temporal,3.5,long,True,1090,146,13.394
8575881495,8,TN,temporal,4.5,long,True,2000,267,13.35
2461993294,0,CW,causal,15.1,long,True,1999,267,13.357
8313365386,2,TN,temporal,6.9,long,True,318,43,13.522
4838113006,5,TN,temporal,1.4,short,True,2697,360,13.348
4488066715,2,CW,causal,4.1,long,True,2638,352,13.343
4838145161,4,CW,causal,0.6,short,True,1921,257,13.378
5875242364,8,TN,temporal,5.2,long,True,427,59,13.817
4412508597,6,CW,causal,2.5,short,True,358,48,13.408
7728559968,4,CW,causal,4.8,long,True,1480,200,13.514
7492398760,13,TC,temporal,2.9,long,True,2697,361,13.385
3046900922,0,CW,causal,12.8,long,True,539,72,13.358
4859057828,4,CW,causal,1.0,short,True,647,87,13.447
3972259774,4,CW,causal,3.3,long,True,1063,143,13.452
7786283208,1,CW,causal,2.9,long,True,636,86,13.522
7999756100,1,CW,causal,3.2,long,True,618,83,13.43
8132842161,4,CW,causal,7.5,long,True,1105,148,13.394
5138093706,0,CH,causal,5.0,long,True,931,125,13.426
11566980553,5,CW,causal,1.4,short,True,1721,228,13.248
5549243726,7,TN,temporal,8.6,long,True,527,71,13.472
4674481985,7,CW,causal,6.3,long,True,734,99,13.488
2868183184,5,TN,temporal,9.2,long,True,1551,209,13.475
5662041273,7,TN,temporal,12.3,long,True,2697,361,13.385
8171216955,0,CW,causal,17.5,long,True,550,75,13.636
4838145161,7,TN,temporal,0.4,short,False,1921,257,13.378
5498331490,6,TN,temporal,70.9,long,True,2160,288,13.333
6031805098,3,CW,causal,23.5,long,True,1368,185,13.523
3455926688,5,TC,temporal,17.4,long,True,549,74,13.479
2824317018,7,TC,temporal,3.4,long,True,1606,217,13.512
5801184682,7,CW,causal,27.9,long,True,1683,301,17.885
6988748711,2,CW,causal,1.2,short,True,1512,203,13.426
5445581571,6,TN,temporal,5.7,long,True,964,130,13.485
6443512089,4,TC,temporal,8.5,long,True,2437,326,13.377
3581585756,4,CH,causal,2.8,long,True,702,95,13.533
9612838272,7,CH,causal,6.7,long,True,453,54,11.921
2793806282,3,CW,causal,4.7,long,True,1925,259,13.455
5445581571,4,TN,temporal,3.2,long,True,964,130,13.485
3581585756,0,CW,causal,4.6,long,True,702,95,13.533
6806999702,1,CW,causal,3.7,long,True,2697,360,13.348
7453733046,1,CW,causal,1.8,short,True,992,134,13.508
3462517143,3,TN,temporal,8.9,long,True,722,98,13.573
4967810888,0,CW,causal,0.9,short,True,1868,250,13.383
2793806282,8,TN,temporal,4.5,long,True,1925,259,13.455
2868183184,4,CW,causal,8.6,long,True,1551,209,13.475
4765717907,5,TC,temporal,1.0,short,True,1180,159,13.475
4260763967,6,CH,causal,4.8,long,True,1017,136,13.373
4138579400,5,CW,causal,2.5,short,True,601,81,13.478
2405940242,5,TN,temporal,3.5,long,True,415,57,13.735
4774302357,3,CW,causal,3.8,long,True,450,60,13.333
5406108447,3,CH,causal,3.4,long,True,1337,179,13.388
8783897632,6,CW,causal,8.0,long,True,974,117,12.012
4103088549,4,CH,causal,4.9,long,True,485,67,13.814
8552680285,4,CH,causal,1.6,short,True,442,73,16.516
7442562474,6,CW,causal,2.9,long,True,598,80,13.378
2623954636,4,TN,temporal,3.8,long,True,931,127,13.641
3359075894,1,TC,temporal,3.1,long,True,414,56,13.527
7331927796,10,TC,temporal,7.7,long,True,519,70,13.487
3830567237,9,CW,causal,2.4,short,True,716,96,13.408
4485498145,5,TN,temporal,2.4,short,True,496,67,13.508
4798585428,11,CW,causal,1.3,short,True,2697,360,13.348
8224492254,0,CW,causal,3.1,long,True,972,131,13.477
3121571439,1,CW,causal,2.3,short,True,1212,163,13.449
3155382178,5,TN,temporal,3.1,long,True,858,115,13.403
5623068492,2,CW,causal,30.8,long,True,2375,319,13.432
3263908208,0,CW,causal,11.9,long,True,300,40,13.333
10042935613,7,TC,temporal,5.6,long,True,1710,200,11.696
3711681535,4,CW,causal,3.8,long,True,1070,144,13.458
4984417707,3,TN,temporal,1.0,short,True,441,59,13.379
2782307049,3,TN,temporal,2.4,short,True,461,62,13.449
2833209794,6,CW,causal,2.3,short,True,331,45,13.595
3026084730,11,TN,temporal,4.0,long,True,2205,295,13.379
2573424030,11,CW,causal,1.5,short,True,1470,197,13.401
3263908208,2,CW,causal,11.9,long,True,300,40,13.333
2535384528,5,TN,temporal,6.0,long,True,378,51,13.492
5427285434,6,CW,causal,1.9,short,True,615,83,13.496
3375218204,10,TN,temporal,3.6,long,True,2241,299,13.342
2696280239,2,CW,causal,2.2,short,True,398,54,13.568
3943634344,1,TC,temporal,16.4,long,True,629,84,13.355
4006608424,5,CW,causal,11.0,long,True,2697,360,13.348
4006608424,7,TN,temporal,12.2,long,True,2697,360,13.348
4650556666,5,CH,causal,1.1,short,True,567,76,13.404
5429688959,0,CH,causal,44.8,long,True,2490,333,13.373
4688219212,7,TN,temporal,4.3,long,True,959,128,13.347
2567843468,2,CW,causal,1.6,short,True,572,78,13.636
4626085492,0,CH,causal,2.9,long,True,638,86,13.48
6239210933,7,TN,temporal,2.1,short,True,1030,138,13.398
4889681401,3,TN,temporal,1.2,short,True,2697,361,13.385
2435100235,0,TN,temporal,4.6,long,True,1906,256,13.431
3846475848,8,CH,causal,2.2,short,True,2138,287,13.424
5913180144,8,TN,temporal,6.9,long,True,1191,159,13.35
2871995580,4,TN,temporal,3.2,long,True,2697,361,13.385
6244675392,1,CW,causal,38.7,long,True,900,120,13.333
8552680285,3,CH,causal,0.9,short,True,442,73,16.516
2679130168,6,CW,causal,3.8,long,True,1504,202,13.431
4147398280,7,TN,temporal,5.0,long,True,1716,230,13.403
9498159305,7,TN,temporal,5.1,long,True,1275,152,11.922
8024853715,7,TC,temporal,12.9,long,True,486,66,13.58
2868183184,8,CH,causal,5.9,long,True,1551,209,13.475
8211075660,4,CH,causal,2.5,short,True,1621,217,13.387
4774302357,0,CH,causal,4.7,long,True,450,60,13.333
6621511673,2,CW,causal,71.8,long,True,2697,360,13.348
3145698830,1,TN,temporal,3.5,long,True,1763,236,13.386
2559262403,0,CW,causal,7.6,long,True,2158,288,13.346
3322503255,3,CW,causal,11.4,long,True,1233,166,13.463
8080432373,0,CW,causal,3.1,long,True,2697,360,13.348
4024008346,1,CW,causal,4.7,long,True,588,79,13.435
5933003028,0,CW,causal,10.8,long,True,931,125,13.426
4650556666,3,TN,temporal,3.1,long,True,567,76,13.404
4443526735,2,CW,causal,18.9,long,True,472,64,13.559
2771402761,8,TN,temporal,4.6,long,True,1460,195,13.356
5328004991,8,TN,temporal,12.8,long,True,788,106,13.452
11566980553,3,CW,causal,13.4,long,True,1721,228,13.248
5429688959,5,CW,causal,44.6,long,True,2490,333,13.373
3427674558,4,TN,temporal,3.4,long,True,870,116,13.333
8387356484,8,TC,temporal,3.9,long,True,1022,138,13.503
4006608424,8,TN,temporal,11.9,long,True,2697,360,13.348
7059877301,3,CH,causal,7.8,long,True,918,123,13.399
3902997424,3,CW,causal,2.2,short,True,779,104,13.35
4674481985,1,CH,causal,5.4,long,True,734,99,13.488
4127497265,5,CW,causal,2.9,long,True,895,120,13.408
4584426085,0,TC,temporal,15.6,long,True,2697,360,13.348
3158022797,5,TC,temporal,3.0,long,True,2697,360,13.348
9293415110,0,CW,causal,6.1,long,True,2160,227,10.509
4698622422,5,CW,causal,7.8,long,True,1252,169,13.498
2567843468,9,CH,causal,1.6,short,True,572,78,13.636
8107573462,10,TC,temporal,6.8,long,True,406,55,13.547
3869005094,4,TC,temporal,3.1,long,True,300,40,13.333
4896969617,5,CH,causal,1.7,short,True,350,47,13.429
2834146886,6,TN,temporal,1.2,short,True,1881,251,13.344
3581585756,9,TN,temporal,3.8,long,True,702,95,13.533
5735711594,3,CW,causal,5.2,long,True,589,79,13.413
7088595057,8,TC,temporal,16.4,long,True,1052,142,13.498
4244817395,8,TN,temporal,14.3,long,True,1683,226,13.428
5235909148,0,CH,causal,2.1,short,True,354,48,13.559
5427285434,0,TN,temporal,6.9,long,True,615,83,13.496
5328616848,0,CW,causal,9.0,long,True,446,60,13.453
4882821564,2,CW,causal,13.3,long,True,2697,360,13.348
4276006683,5,TN,temporal,8.3,long,True,799,107,13.392
6188449000,3,CW,causal,10.3,long,True,1350,188,13.926
5907839036,6,TN,temporal,11.4,long,True,2697,360,13.348
5858985747,4,CW,causal,2.7,long,True,349,47,13.467
9531760182,1,CH,causal,4.7,long,True,2097,257,12.256
2567843468,8,TC,temporal,3.2,long,True,572,78,13.636
5498331490,3,CW,causal,23.3,long,True,2160,288,13.333
4603484665,3,CW,causal,13.2,long,True,1045,140,13.397
4132599924,1,CW,causal,4.7,long,True,781,105,13.444
5349969207,4,TN,temporal,2.3,short,True,1193,160,13.412
5854324479,0,CW,causal,5.3,long,True,519,70,13.487
4190655097,5,TC,temporal,2.3,short,True,1290,172,13.333
4190655097,0,TC,temporal,11.7,long,True,1290,172,13.333
6713120511,5,TN,temporal,7.7,long,True,1664,223,13.401
7308042410,8,CH,causal,5.8,long,True,1019,137,13.445
9565310990,0,CW,causal,7.7,long,True,1066,125,11.726
8575881495,3,TC,temporal,9.9,long,True,2000,267,13.35
5133787349,8,TC,temporal,5.1,long,True,363,50,13.774
2559262403,5,TN,temporal,2.4,short,True,2158,288,13.346
7572859950,5,TN,temporal,7.7,long,True,497,67,13.481
5875535585,3,CW,causal,3.6,long,True,2291,306,13.357
3192668394,8,CW,causal,8.3,long,True,2079,278,13.372
5919180502,1,TN,temporal,1.9,short,True,1379,200,14.503
4984417707,7,CW,causal,3.7,long,True,441,59,13.379
3107742409,5,TN,temporal,2.2,short,True,1604,215,13.404
4166942239,7,TC,temporal,8.5,long,True,590,79,13.39
2503404966,3,CW,causal,2.3,short,True,840,112,13.333
8277866423,1,TC,temporal,28.5,long,True,829,111,13.39
3171006258,1,CW,causal,7.0,long,True,1099,147,13.376
11566930393,2,CH,causal,5.7,long,True,872,114,13.073
5205081904,3,TN,temporal,2.7,long,True,623,84,13.483
8171216955,6,CH,causal,16.8,long,True,550,75,13.636
4092992100,5,CW,causal,3.2,long,True,461,62,13.449
7114553643,6,CW,causal,10.6,long,True,1974,264,13.374
5433090067,0,CW,causal,4.7,long,True,607,90,14.827
4838113006,1,CW,causal,36.9,long,True,2697,360,13.348
4612723694,2,CW,causal,12.1,long,True,1681,225,13.385
7442562474,9,CH,causal,1.5,short,True,598,80,13.378
4465235803,4,TC,temporal,3.9,long,True,1014,136,13.412
