video,qid,ppr_lambda,any_in_gold,iop,iou
7442562474,1,0.6,True,1.0,0.38261
4603484665,2,0.6,True,0.52273,0.52273
3261079025,1,0.6,True,1.0,0.64706
6727904179,1,0.6,True,0.0,0.0
6898821807,0,0.6,True,1.0,0.72114
5498331490,2,0.6,True,1.0,0.16117
3429509208,0,0.6,True,0.86182,0.37515
5879651428,2,0.6,False,0.0,0.0
5913180144,7,0.6,False,0.0,0.0
4419096437,9,0.6,False,0.0,0.0
2712662377,3,0.6,True,0.47105,0.39649
4189100053,1,0.6,True,0.59195,0.49186
6329954198,3,0.6,True,0.33855,0.33855
6031805098,6,0.6,False,0.0,0.0
7364407194,3,0.6,True,0.0,0.0
3376544720,4,0.6,False,0.0,0.0
3508459605,9,0.6,True,0.28934,0.14103
3508459605,10,0.6,True,0.97488,0.89168
6516459343,7,0.6,True,0.1443,0.07776
3429509208,11,0.6,False,0.0,0.0
8132842161,5,0.6,True,0.36364,0.36364
6898821807,3,0.6,False,0.0,0.0
5504913999,8,0.6,True,1.0,0.18723
2932897373,1,0.6,True,1.0,0.59459
8064178441,3,0.6,True,0.0,0.0
8783897632,0,0.6,True,0.0,0.0
3508459605,2,0.6,False,0.0,0.0
2973331780,2,0.6,True,0.72795,0.59348
7088595057,3,0.6,False,0.0,0.0
8318310610,6,0.6,False,0.0,0.0
6244675392,4,0.6,False,0.0,0.0
3121571439,10,0.6,True,0.0,0.0
2596300565,6,0.6,False,0.0,0.0
3960291106,1,0.6,False,0.0,0.0
14003541505,10,0.6,True,0.52273,0.52273
5297811305,6,0.6,False,0.17655,0.10607
8253302563,5,0.6,True,0.42614,0.32189
6621511673,8,0.6,True,1.0,0.06128
3846475848,7,0.6,False,0.0,0.0
4276006683,4,0.6,True,0.27152,0.17555
13919236672,0,0.6,True,0.88239,0.54549
6233408665,6,0.6,False,0.0,0.0
5766018720,7,0.6,True,0.0,0.0
9408800471,1,0.6,False,0.0,0.0
3218498932,0,0.6,True,1.0,0.16236
3345608051,9,0.6,True,0.0,0.0
6356067859,5,0.6,False,0.0,0.0
6239210933,6,0.6,False,0.0,0.0
3263908208,1,0.6,True,0.80303,0.27676
8495272210,10,0.6,True,0.21479,0.0825
8627074061,6,0.6,True,0.0,0.0
4518113460,8,0.6,False,0.0,0.0
4249756405,3,0.6,False,0.0,0.0
4485498145,2,0.6,True,0.0,0.0
3194558043,6,0.6,False,0.0,0.0
3821781616,7,0.6,True,0.71884,0.52295
5504913999,3,0.6,True,0.65327,0.32568
2925298951,3,0.6,False,0.0,0.0
4762946272,9,0.6,True,0.11082,0.09355
8064178441,4,0.6,False,0.0,0.0
11566980553,9,0.6,False,0.0,0.0
7223854838,4,0.6,False,0.0,0.0
5858985747,2,0.6,True,0.36364,0.36364
3846475848,1,0.6,True,1.0,0.08333
6300775954,7,0.6,True,0.36605,0.23044
4336654741,8,0.6,False,0.0,0.0
5406108447,5,0.6,False,0.0,0.0
4889681401,1,0.6,False,0.0,0.0
10607095936,7,0.6,False,0.0,0.0
8575881495,2,0.6,True,0.0,0.0
3524939594,6,0.6,True,0.74509,0.74144
8594314852,11,0.6,True,0.87356,0.86252
4970148391,0,0.6,True,0.99939,0.89691
2401167740,3,0.6,True,0.0,0.0
4465235803,0,0.6,True,1.0,0.28571
2599937944,7,0.6,True,0.15727,0.12564
3429509208,10,0.6,True,1.0,0.50575
8064178441,5,0.6,False,0.0,0.0
6188449000,7,0.6,True,0.38636,0.0977
4882821564,5,0.6,True,0.0,0.0
6183104292,4,0.6,True,1.0,0.72131
4838113006,7,0.6,False,0.0,0.0
8080432373,6,0.6,True,0.0,0.0
3655906094,8,0.6,True,0.24773,0.1943
4838113006,2,0.6,False,0.0,0.0
4967810888,5,0.6,True,0.0,0.0
8313365386,0,0.6,False,0.0,0.0
10779838974,4,0.6,True,0.0,0.0
13296054183,8,0.6,False,0.0,0.0
6188449000,6,0.6,True,1.0,0.06452
7988210561,9,0.6,True,0.46901,0.3941
6097994550,1,0.6,True,0.67651,0.30302
3026084730,8,0.6,False,0.0,0.0
5945172741,9,0.6,False,0.0,0.0
3655906094,2,0.6,False,0.0,0.0
5679866364,8,0.6,False,0.0,0.0
11871253306,7,0.6,True,0.61364,0.61364
8225502382,7,0.6,False,0.0,0.0
8513603944,2,0.6,True,0.94537,0.45016
4825843801,3,0.6,True,1.0,0.30986
8189958994,7,0.6,False,0.0,0.0
4276006683,2,0.6,True,1.0,0.16988
11541421563,9,0.6,False,0.0,0.0
4485707628,1,0.6,True,0.0,0.0
3359075894,5,0.6,True,0.70455,0.70455
6806999702,7,0.6,False,0.0,0.0
11681746823,8,0.6,True,0.93398,0.80729
4272084125,1,0.6,False,0.0,0.0
2696280239,6,0.6,True,0.0,0.0
3158022797,6,0.6,False,0.0,0.0
4164771889,4,0.6,True,0.93314,0.82211
7771650716,3,0.6,False,0.31386,0.28075
6806999702,9,0.6,False,0.31392,0.14511
7059877301,1,0.6,False,0.0,0.0
3846475848,5,0.6,False,0.0,0.0
3902997424,0,0.6,True,0.0,0.0
12682618843,4,0.6,False,0.0702,0.04356
6621511673,9,0.6,True,0.0,0.0
4978714491,0,0.6,False,0.0,0.0
8080432373,3,0.6,True,0.0,0.0
5205081904,2,0.6,False,0.0,0.0
9217939684,2,0.6,False,0.0,0.0
7536230796,6,0.6,False,0.0,0.0
2604394962,2,0.6,False,0.0,0.0
6806999702,2,0.6,False,0.0,0.0
2877270840,1,0.6,False,0.0,0.0
8797589693,2,0.6,False,0.0,0.0
9531760182,4,0.6,False,0.0,0.0
3388598772,8,0.6,True,0.59182,0.55451
2599937944,6,0.6,False,0.0,0.0
4942054721,3,0.6,False,0.0,0.0
2495861393,7,0.6,True,0.61364,0.61364
2599937944,2,0.6,True,1.0,0.58667
2834146886,3,0.6,True,0.0,0.0
6592821115,9,0.6,False,0.09659,0.05199
4688219212,2,0.6,True,0.0,0.0
4674481985,6,0.6,False,0.0,0.0
4765564263,6,0.6,True,1.0,0.99253
5116088152,9,0.6,False,0.0,0.0
4006608424,1,0.6,True,0.66926,0.12191
4444192938,2,0.6,True,0.24425,0.16698
9408800471,5,0.6,False,0.0,0.0
5445581571,3,0.6,False,0.0,0.0
10030609934,9,0.6,False,0.0,0.0
6244675392,2,0.6,False,0.0,0.0
4765717907,6,0.6,True,1.0,0.36066
13569831214,7,0.6,True,0.0,0.0
5133787349,2,0.6,False,0.0,0.0
5919180502,6,0.6,False,0.0,0.0
2809330695,1,0.6,False,0.0,0.0
4564478328,1,0.6,True,0.0,0.0
5945172741,4,0.6,True,1.0,0.1991
11871253306,9,0.6,False,0.15986,0.13801
4444192938,0,0.6,False,0.0,0.0
8225502382,8,0.6,False,0.0,0.0
4151403382,6,0.6,True,0.72011,0.6425
4075791856,4,0.6,False,0.0,0.0
2503404966,5,0.6,False,0.0,0.0
10001787725,3,0.6,True,0.63261,0.42069
9612838272,4,0.6,False,0.0,0.0
8064178441,9,0.6,False,0.0,0.0
4132599924,4,0.6,True,0.75522,0.4832
6025238212,4,0.6,False,0.16878,0.04596
5662041273,10,0.6,True,0.0,0.0
8189958994,0,0.6,False,0.0,0.0
4859057828,9,0.6,True,0.18775,0.09852
4915733559,0,0.6,False,0.0,0.0
7001078933,3,0.6,False,0.0,0.0
9917882506,5,0.6,False,0.0,0.0
3340340268,3,0.6,False,0.0,0.0
5907839036,5,0.6,True,0.46795,0.1917
6188449000,2,0.6,False,0.0,0.0
7001078933,8,0.6,False,0.04192,0.03406
4485707628,6,0.6,False,0.0,0.0
6896884547,9,0.6,False,0.0,0.0
4774302357,1,0.6,True,0.68432,0.48651
2614918961,3,0.6,True,0.13402,0.06929
4838113006,4,0.6,False,0.0,0.0
6188449000,0,0.6,False,0.0,0.0
5875242364,3,0.6,True,0.94167,0.81939
14003541505,8,0.6,True,0.0,0.0
8189958994,3,0.6,True,1.0,0.41509
7331927796,0,0.6,True,1.0,0.41885
4970148391,3,0.6,False,0.0,0.0
8531675050,6,0.6,False,0.36261,0.2198
8188651630,3,0.6,True,1.0,0.16479
2782307049,6,0.6,True,0.0,0.0
8531675050,8,0.6,False,0.37133,0.27852
3429509208,9,0.6,False,0.0,0.0
4935987905,0,0.6,True,0.90614,0.26208
8253302563,6,0.6,False,0.0,0.0
4671452046,10,0.6,False,0.24764,0.16998
10127533784,5,0.6,False,0.0,0.0
8811725760,0,0.6,True,0.00333,0.0007
8171216955,4,0.6,False,0.0,0.0
5297811305,7,0.6,True,0.63109,0.47685
3218498932,1,0.6,True,0.59091,0.59091
4626085492,8,0.6,True,0.0,0.0
3375218204,11,0.6,True,0.52939,0.42578
4151403382,7,0.6,False,0.0,0.0
3897746373,6,0.6,True,0.0,0.0
2871995580,9,0.6,False,0.0,0.0
4949582792,7,0.6,True,0.0,0.0
3164519967,6,0.6,False,0.0,0.0
8330342965,4,0.6,True,0.36151,0.324
3741143820,1,0.6,False,0.0,0.0
3526597179,9,0.6,True,0.32343,0.2381
4968805923,6,0.6,True,0.63636,0.63636
5498331490,0,0.6,False,0.0,0.0
5833145209,3,0.6,True,0.36364,0.36364
2584172238,4,0.6,True,0.66824,0.49335
4671452046,9,0.6,True,0.60664,0.55254
5256928210,3,0.6,True,0.0,0.0
6621511673,7,0.6,True,1.0,0.06128
5070310138,4,0.6,True,0.46982,0.3805
3830567237,5,0.6,False,0.0,0.0
3303565503,4,0.6,True,1.0,0.47826
3121571439,2,0.6,True,0.25,0.25
4825843801,4,0.6,False,0.29545,0.29545
4949582792,6,0.6,False,0.0,0.0
2726497009,5,0.6,False,0.0,0.0
5521781780,4,0.6,False,0.0,0.0
2400171624,7,0.6,False,0.0,0.0
8388104887,3,0.6,False,0.0,0.0
5879651428,0,0.6,False,0.15841,0.13396
5145526755,8,0.6,False,0.0,0.0
2442307875,5,0.6,True,0.0,0.0
4419096437,3,0.6,True,0.0,0.0
9498159305,2,0.6,False,0.0,0.0
6642268693,1,0.6,True,0.0,0.0
3383804222,1,0.6,False,0.0,0.0
3340340268,0,0.6,False,0.0,0.0
5235909148,6,0.6,True,0.0,0.0
6244675392,7,0.6,True,0.55303,0.22601
6413546609,4,0.6,False,0.0,0.0
5433090067,4,0.6,False,0.0,0.0
5229476012,0,0.6,False,0.0,0.0
7416295940,11,0.6,False,0.03717,0.0226
5296635780,4,0.6,False,0.0,0.0
5679866364,4,0.6,True,0.53605,0.34476
4603484665,6,0.6,True,1.0,0.33083
5498331490,7,0.6,True,1.0,0.16988
8811725760,9,0.6,True,0.58624,0.35236
3851913128,1,0.6,False,0.0,0.0
5987365500,2,0.6,True,1.0,0.88
2726497009,7,0.6,False,0.0,0.0
7786283208,8,0.6,False,0.0,0.0
3711681535,2,0.6,False,0.0,0.0
5854324479,4,0.6,True,0.67328,0.46744
7288107396,6,0.6,False,0.0,0.0
4199369046,3,0.6,True,1.0,0.13253
3508459605,3,0.6,False,0.0,0.0
8224492254,9,0.6,False,0.0,0.0
3303565503,9,0.6,False,0.0,0.0
7149153537,8,0.6,True,0.07719,0.03043
3821781616,3,0.6,True,0.0,0.0
2435100235,4,0.6,False,0.0,0.0
6239210933,4,0.6,False,0.0,0.0
5406108447,6,0.6,True,0.53298,0.42218
6143391925,2,0.6,False,0.0,0.0
6690256857,1,0.6,True,0.69583,0.4612
4978714491,4,0.6,False,0.27955,0.20603
3218498932,2,0.6,True,0.0,0.0
5173770364,5,0.6,False,0.0,0.0
12392885583,0,0.6,True,0.0,0.0
7114553643,4,0.6,True,1.0,0.23656
7308042410,1,0.6,True,0.82114,0.27608
6233408665,3,0.6,False,0.0,0.0
4485498145,6,0.6,True,0.0,0.0
3121571439,5,0.6,False,0.0,0.0
6300775954,8,0.6,False,0.0,0.0
7223854838,8,0.6,False,0.0,0.0
8330342965,6,0.6,False,0.0,0.0
7786283208,4,0.6,False,0.0,0.0
2599937944,1,0.6,True,1.0,0.53012
4217422838,8,0.6,False,0.0,0.0
5875242364,0,0.6,True,1.0,0.61972
4333544549,4,0.6,False,0.0,0.0
3164519967,0,0.6,False,0.0,0.0
5205081904,7,0.6,True,0.56818,0.56818
4674481985,9,0.6,False,0.0,0.0
5623068492,1,0.6,True,0.50673,0.19105
5681946487,7,0.6,False,0.0,0.0
4388652400,0,0.6,True,0.0,0.0
2623954636,3,0.6,False,0.0,0.0
6762389913,0,0.6,True,1.0,0.22222
5349969207,7,0.6,True,1.0,0.32117
9612838272,6,0.6,True,0.0,0.0
3814690167,8,0.6,True,0.6668,0.16009
4249756405,8,0.6,True,0.0,0.0
5858985747,6,0.6,False,0.0,0.0
3830567237,3,0.6,True,1.0,0.39286
11966080214,7,0.6,False,0.0,0.0
3063380173,7,0.6,False,0.0,0.0
6896884547,0,0.6,True,1.0,0.1
4707679105,10,0.6,False,0.25,0.25
3429509208,1,0.6,True,0.97956,0.49599
5521781780,6,0.6,True,0.7358,0.57174
4970148391,4,0.6,False,0.10932,0.09981
6727904179,6,0.6,False,0.0,0.0
4419096437,0,0.6,True,0.0,0.0
9217939684,7,0.6,False,0.0,0.0
7987845241,6,0.6,False,0.0,0.0
2735019707,4,0.6,False,0.0,0.0
8604794910,0,0.6,True,0.66767,0.44096
3524939594,3,0.6,True,0.52114,0.41638
5504913999,4,0.6,True,0.0,0.0
10082798964,7,0.6,False,0.49545,0.2529
2782658657,5,0.6,False,0.0,0.0
4127497265,7,0.6,False,0.0,0.0
8428551576,3,0.6,True,1.0,0.29333
8493226484,2,0.6,True,0.27306,0.21084
4103088549,3,0.6,True,1.0,0.5641
5549243726,0,0.6,True,0.46855,0.39356
4942054721,4,0.6,True,1.0,0.72131
3303565503,5,0.6,True,1.0,0.42308
2697261300,2,0.6,False,0.26948,0.14092
8387356484,1,0.6,True,1.0,0.21463
4138579400,3,0.6,True,1.0,0.21359
5940941487,4,0.6,False,0.0,0.0
4092992100,6,0.6,True,0.0,0.0
4420239986,2,0.6,True,0.0,0.0
6037747123,3,0.6,True,0.60304,0.20654
11244289523,3,0.6,True,0.5947,0.40992
5133787349,5,0.6,False,0.63922,0.51857
7331927796,4,0.6,False,0.24639,0.24006
5913180144,5,0.6,True,0.85636,0.29364
4584426085,8,0.6,False,0.0,0.0
8811725760,1,0.6,False,0.0,0.0
2877270840,4,0.6,True,1.0,0.66667
6988748711,0,0.6,False,0.0,0.0
5662041273,1,0.6,True,1.0,0.39286
2454242177,2,0.6,True,1.0,0.11549
6297019062,6,0.6,True,0.53267,0.15671
8428551576,7,0.6,True,0.0,0.0
4949582792,2,0.6,False,0.0,0.0
3261079025,0,0.6,True,1.0,0.64706
6097994550,2,0.6,False,0.0,0.0
8107573462,6,0.6,True,0.38636,0.38636
8388104887,2,0.6,False,0.0,0.0
6168716346,7,0.6,True,1.0,0.53012
8107573462,5,0.6,True,0.20455,0.20455
8330342965,1,0.6,True,0.55485,0.52404
4272084125,9,0.6,True,0.0,0.0
6143391925,10,0.6,True,0.0,0.0
7453733046,3,0.6,True,0.28583,0.24941
7533369046,2,0.6,True,0.38636,0.38636
3943634344,3,0.6,True,0.44986,0.39426
4612723694,7,0.6,False,0.0,0.0
3046900922,7,0.6,True,0.0,0.0
4516967897,4,0.6,True,1.0,0.352
5533380417,3,0.6,False,0.0,0.0
5561024834,7,0.6,False,0.0,0.0
7492398760,7,0.6,True,0.0,0.0
6168716346,9,0.6,True,0.80469,0.79398
6168295272,10,0.6,False,0.0,0.0
2793260225,7,0.6,False,0.22244,0.11443
6233408665,4,0.6,False,0.0,0.0
4688219212,8,0.6,False,0.0,0.0
2604394962,3,0.6,False,0.0,0.0
4146348376,3,0.6,False,0.0,0.0
8313365386,1,0.6,False,0.0,0.0
9917882506,3,0.6,False,0.0,0.0
8224492254,2,0.6,True,0.11364,0.03937
3026084730,5,0.6,False,0.0,0.0
2717347132,1,0.6,False,0.0,0.0
2584172238,3,0.6,True,0.88409,0.41783
4518113460,0,0.6,True,0.98118,0.40413
3943634344,7,0.6,False,0.0,0.0
6239210933,3,0.6,False,0.0,0.0
4707679105,4,0.6,True,0.6868,0.60704
4970148391,5,0.6,True,0.20455,0.20455
2726497009,0,0.6,False,0.0,0.0
10042935613,5,0.6,False,0.0,0.0
4189100053,7,0.6,True,0.95557,0.77926
2454242177,3,0.6,True,0.0,0.0
5833145209,1,0.6,True,0.92594,0.2294
4955723618,7,0.6,False,0.0,0.0
2495861393,8,0.6,False,0.39795,0.32134
3233088823,3,0.6,True,0.95205,0.34305
6291413193,7,0.6,False,0.0,0.0
2854886555,6,0.6,False,0.08973,0.07043
3456030972,8,0.6,False,0.0,0.0
2567843468,10,0.6,True,0.0,0.0
3155382178,10,0.6,True,0.54614,0.4007
4219909195,12,0.6,False,0.0,0.0
4765717907,3,0.6,True,0.69324,0.45191
3830567237,0,0.6,False,0.0,0.0
9082180631,6,0.6,False,0.06955,0.03124
4010069381,3,0.6,True,0.70236,0.32498
7988210561,7,0.6,True,0.86159,0.85983
5623068492,3,0.6,True,0.59227,0.42073
3078294001,1,0.6,True,0.0,0.0
4130504920,6,0.6,True,1.0,0.37607
5561024834,3,0.6,True,0.91288,0.38315
9408800471,4,0.6,False,0.0,0.0
4955723618,1,0.6,False,0.04095,0.03044
4036955771,2,0.6,True,0.0,0.0
4485707628,3,0.6,False,0.0,0.0
7728559968,6,0.6,False,0.0,0.0
4244817395,9,0.6,True,1.0,0.09263
6713120511,2,0.6,True,0.48147,0.25581
8253302563,7,0.6,False,0.0,0.0
4485498145,3,0.6,True,0.0,0.0
4857781123,6,0.6,False,0.0,0.0
2871995580,2,0.6,True,0.0,0.0
4244817395,6,0.6,False,0.0,0.0
4444192938,6,0.6,True,0.64057,0.61519
2669452260,4,0.6,False,0.0,0.0
2782658657,4,0.6,True,0.27689,0.20367
2679130168,1,0.6,True,0.0,0.0
5940941487,3,0.6,True,0.22727,0.22727
8455160795,0,0.6,True,0.52273,0.52273
3375218204,9,0.6,True,0.98707,0.3352
8188651630,4,0.6,False,0.0,0.0
3218498932,4,0.6,True,0.0,0.0
12392885583,3,0.6,True,0.50392,0.37691
4688219212,4,0.6,False,0.0,0.0
6244382586,1,0.6,True,0.08173,0.04769
7571121368,4,0.6,True,0.0,0.0
4251505427,6,0.6,True,0.0,0.0
5349969207,2,0.6,True,0.0,0.0
5061117640,4,0.6,False,0.0,0.0
4984417707,0,0.6,True,0.44921,0.29398
4765564263,2,0.6,True,0.40661,0.13646
6621511673,6,0.6,False,0.0,0.0
2930782930,6,0.6,False,0.0,0.0
3192668394,2,0.6,True,1.0,0.18033
5907839036,2,0.6,False,0.00776,0.00217
3198533789,4,0.6,False,0.0,0.0
8428551576,6,0.6,False,0.0,0.0
9612838272,1,0.6,True,0.92954,0.77024
2434859163,6,0.6,True,0.57159,0.53682
4688219212,5,0.6,False,0.0,0.0
8330342965,0,0.6,False,0.10412,0.04346
4674481985,5,0.6,False,0.0,0.0
8575881495,6,0.6,True,0.0,0.0
3063380173,6,0.6,True,0.86023,0.82015
3322503255,0,0.6,True,1.0,0.1841
11566930393,5,0.6,True,0.0,0.0
2877270840,6,0.6,True,0.23182,0.15269
4103088549,2,0.6,False,0.06873,0.02016
7987845241,5,0.6,False,0.0,0.0
2871995580,0,0.6,False,0.0,0.0
8080432373,5,0.6,False,0.0,0.0
4671452046,3,0.6,False,0.0,0.0
6168716346,3,0.6,False,0.0,0.0
4244817395,7,0.6,False,0.0,0.0
4626085492,4,0.6,False,0.00105,0.00061
3383804222,0,0.6,False,0.0,0.0
3508407941,1,0.6,True,0.24717,0.08555
6291413193,2,0.6,True,1.0,0.91667
4896969617,8,0.6,False,0.0,0.0
3372023610,4,0.6,False,0.0,0.0
5919180502,5,0.6,True,0.77185,0.37719
4674481985,2,0.6,True,1.0,0.37288
9088819598,6,0.6,True,0.0,0.0
3462517143,4,0.6,False,0.0,0.0
2623954636,9,0.6,False,0.0,0.0
3218498932,5,0.6,True,0.71853,0.71853
3131380536,0,0.6,True,1.0,0.17121
3263908208,3,0.6,True,0.80303,0.27676
8627074061,4,0.6,False,0.0,0.0
2834146886,7,0.6,True,0.0,0.0
6618792571,9,0.6,True,0.11188,0.04392
4333544549,7,0.6,True,0.93248,0.15782
7164729910,4,0.6,True,0.82197,0.43662
2824317018,6,0.6,False,0.0,0.0
6618792571,4,0.6,True,1.0,0.57895
5945172741,6,0.6,True,0.0,0.0
6806999702,5,0.6,False,0.0,0.0
5521781780,1,0.6,True,0.72218,0.56517
6988748711,1,0.6,True,0.17977,0.17162
10607095936,4,0.6,True,0.0,0.0
10042935613,6,0.6,False,0.0,0.0
2930782930,2,0.6,False,0.39234,0.25115
2495861393,9,0.6,False,0.0,0.0
4465235803,1,0.6,True,0.7677,0.58019
8318310610,5,0.6,False,0.0,0.0
3105728894,8,0.6,False,0.0,0.0
5858985747,5,0.6,True,0.38536,0.3258
7536230796,4,0.6,True,0.41856,0.26853
3821781616,0,0.6,True,0.0,0.0
3375218204,8,0.6,False,0.0,0.0
5064681723,2,0.6,True,0.27273,0.27273
2535384528,1,0.6,False,0.0,0.0
7605329840,0,0.6,True,0.58092,0.57517
5875535585,1,0.6,True,1.0,0.05946
4094488636,2,0.6,True,0.8694,0.67412
6642268693,6,0.6,False,0.0,0.0
6806999702,0,0.6,False,0.0,0.0
4485498145,4,0.6,True,0.0,0.0
5623068492,7,0.6,False,0.40258,0.12109
4970148391,8,0.6,False,0.0,0.0
5328004991,5,0.6,True,0.41161,0.07456
6168295272,2,0.6,False,0.0,0.0
5635265624,8,0.6,False,0.0,0.0
8253302563,3,0.6,True,0.49811,0.22119
3380344744,2,0.6,True,0.00236,0.0004
8225502382,2,0.6,True,0.0,0.0
6277800530,1,0.6,True,1.0,0.21053
3131380536,2,0.6,True,1.0,0.21569
7059877301,8,0.6,False,0.0,0.0
5138093706,4,0.6,True,0.0,0.0
5328616848,3,0.6,True,0.52491,0.41314
4444192938,4,0.6,False,0.0,0.0
3763643225,1,0.6,False,0.0,0.0
4092992100,7,0.6,True,0.0,0.0
6786501294,3,0.6,True,0.0,0.0
4949582792,3,0.6,False,0.0,0.0
7088595057,7,0.6,False,0.0,0.0
6239210933,2,0.6,True,0.69329,0.57023
7001078933,0,0.6,False,0.0,0.0
4516967897,2,0.6,False,0.0,0.0
6898821807,8,0.6,False,0.0,0.0
6078524411,0,0.6,False,0.0,0.0
3851913128,5,0.6,True,1.0,0.352
2736413196,2,0.6,False,0.0,0.0
10607095936,8,0.6,False,0.0,0.0
8740703217,0,0.6,True,0.97459,0.30437
8575881495,1,0.6,False,0.0,0.0
3155382178,4,0.6,True,0.54602,0.35872
3164519967,5,0.6,True,0.42791,0.3129
8575881495,8,0.6,False,0.06674,0.03412
2461993294,0,0.6,False,0.3986,0.24891
8313365386,2,0.6,True,0.0,0.0
4838113006,5,0.6,False,0.0,0.0
4488066715,2,0.6,False,0.0,0.0
4838145161,4,0.6,False,0.0,0.0
5875242364,8,0.6,True,0.62304,0.3997
4412508597,6,0.6,True,0.41592,0.36096
7728559968,4,0.6,False,0.00528,0.00253
7492398760,13,0.6,False,0.45754,0.38079
3046900922,0,0.6,True,0.22409,0.06081
4859057828,4,0.6,True,0.22727,0.22727
3972259774,4,0.6,False,0.0,0.0
7786283208,1,0.6,True,0.65909,0.65909
7999756100,1,0.6,False,0.0,0.0
8132842161,4,0.6,True,1.0,0.61111
5138093706,0,0.6,False,0.0,0.0
11566980553,5,0.6,True,0.31818,0.31818
5549243726,7,0.6,True,0.91795,0.45073
4674481985,7,0.6,False,0.0,0.0
2868183184,5,0.6,True,0.79364,0.34547
5662041273,7,0.6,False,0.0,0.0
8171216955,0,0.6,True,0.85854,0.16859
4838145161,7,0.6,False,0.0,0.0
5498331490,6,0.6,True,1.0,0.06206
6031805098,3,0.6,True,0.0,0.0
3455926688,5,0.6,True,1.0,0.25287
2824317018,7,0.6,False,0.0,0.0
5801184682,7,0.6,True,0.0,0.0
6988748711,2,0.6,False,0.0,0.0
5445581571,6,0.6,True,0.0,0.0
6443512089,4,0.6,True,0.51951,0.32131
3581585756,4,0.6,False,0.0,0.0
9612838272,7,0.6,True,0.9524,0.58
2793806282,3,0.6,False,0.0,0.0
5445581571,4,0.6,True,0.53572,0.4496
3581585756,0,0.6,False,0.0,0.0
6806999702,1,0.6,False,0.0,0.0
7453733046,1,0.6,True,0.0,0.0
3462517143,3,0.6,True,0.74371,0.32633
4967810888,0,0.6,False,0.0,0.0
2793806282,8,0.6,False,0.0,0.0
2868183184,4,0.6,True,1.0,0.51163
4765717907,5,0.6,True,0.0,0.0
4260763967,6,0.6,True,0.0,0.0
4138579400,5,0.6,False,0.0,0.0
2405940242,5,0.6,True,0.18386,0.11409
4774302357,3,0.6,False,0.0,0.0
5406108447,3,0.6,True,0.0,0.0
8783897632,6,0.6,True,0.0,0.0
4103088549,4,0.6,False,0.0,0.0
8552680285,4,0.6,True,0.36364,0.36364
7442562474,6,0.6,False,0.0,0.0
2623954636,4,0.6,False,0.0,0.0
3359075894,1,0.6,True,0.0,0.0
7331927796,10,0.6,True,0.0,0.0
3830567237,9,0.6,False,0.0,0.0
4485498145,5,0.6,False,0.0,0.0
4798585428,11,0.6,True,0.0,0.0
8224492254,0,0.6,False,0.0,0.0
3121571439,1,0.6,True,0.0,0.0
3155382178,5,0.6,True,0.70455,0.70455
5623068492,2,0.6,False,0.0,0.0
3263908208,0,0.6,True,1.0,0.36975
10042935613,7,0.6,True,0.84276,0.58936
3711681535,4,0.6,True,0.0,0.0
4984417707,3,0.6,False,0.0,0.0
2782307049,3,0.6,False,0.0,0.0
2833209794,6,0.6,False,0.37814,0.33038
3026084730,11,0.6,False,0.0,0.0
2573424030,11,0.6,False,0.0,0.0
3263908208,2,0.6,True,1.0,0.36975
2535384528,5,0.6,False,0.0,0.0
5427285434,6,0.6,True,0.0,0.0
3375218204,10,0.6,False,0.0,0.0
2696280239,2,0.6,False,0.35542,0.31052
3943634344,1,0.6,False,0.0,0.0
4006608424,5,0.6,True,1.0,0.4
4006608424,7,0.6,False,0.0,0.0
4650556666,5,0.6,False,0.0,0.0
5429688959,0,0.6,True,1.0,0.09821
4688219212,7,0.6,False,0.0,0.0
2567843468,2,0.6,False,0.0,0.0
4626085492,0,0.6,True,0.65909,0.65909
6239210933,7,0.6,False,0.0,0.0
4889681401,3,0.6,False,0.0,0.0
2435100235,0,0.6,False,0.0,0.0
3846475848,8,0.6,False,0.0,0.0
5913180144,8,0.6,True,0.93837,0.57575
2871995580,4,0.6,True,0.95945,0.71697
6244675392,1,0.6,True,0.4697,0.05037
8552680285,3,0.6,False,0.0,0.0
2679130168,6,0.6,False,0.0,0.0
4147398280,7,0.6,False,0.0,0.0
9498159305,7,0.6,True,0.0,0.0
8024853715,7,0.6,True,1.0,0.34109
2868183184,8,0.6,False,0.0,0.0
8211075660,4,0.6,True,0.0,0.0
4774302357,0,0.6,True,0.0,0.0
6621511673,2,0.6,True,1.0,0.06128
3145698830,1,0.6,False,0.0,0.0
2559262403,0,0.6,True,0.62977,0.31385
3322503255,3,0.6,False,0.0,0.0
8080432373,0,0.6,False,0.0,0.0
4024008346,1,0.6,True,0.0,0.0
5933003028,0,0.6,True,0.62584,0.57114
4650556666,3,0.6,False,0.0,0.0
4443526735,2,0.6,True,1.0,0.2328
2771402761,8,0.6,False,0.0,0.0
5328004991,8,0.6,True,1.0,0.34375
11566980553,3,0.6,True,0.0,0.0
5429688959,5,0.6,True,1.0,0.15771
3427674558,4,0.6,True,0.77273,0.77273
8387356484,8,0.6,False,0.0,0.0
4006608424,8,0.6,True,0.0,0.0
7059877301,3,0.6,False,0.12344,0.07921
3902997424,3,0.6,True,0.5,0.5
4674481985,1,0.6,True,0.31511,0.16479
4127497265,5,0.6,True,0.90597,0.90597
4584426085,0,0.6,True,0.0,0.0
